Date,Close,Volume,20ma,50ma,200ma,cross,triple cross,Upper_BB,Lower_BB,Distance_from_Middle,Above_upperbb,Below_lowerbb,RSI_14d,RSI_21d,RSI_Above_70,RSI_Below_30,MACD_cross_above,MACD_cross_below,1m_return_diff_QQQ_IWM,1m_return_diff_QQQ_DIA,high_volumn,Consecutive_Up_Days,Consecutive_Down_Days,Future1M_movement_direction,Future2M_movement_direction,Future15d_movement_direction
2015-02-20,108.41000366210938,28336700,104.18050117492676,103.16529509600471,103.16529509600471,No Cross,No Cross,108.82304093307616,99.53796141677736,1.8220640888463049,0,0,88.84170175297766,68.85148055170183,0,0,0,0,2.115185219199711,3.794635383440559,0,8,0,-1,1,-1
2015-02-23,108.5199966430664,17868000,104.39350090026855,103.3182865687779,103.3182865687779,No Cross,No Cross,109.42592432052899,99.3610774800081,1.6399636509855922,0,0,87.84725288310392,65.11783947855007,0,0,0,0,1.8605814647202346,3.8449105327656774,0,9,0,-1,1,-1
2015-02-24,108.5999984741211,19745000,104.61650085449219,103.46500078837077,103.46500078837077,No Cross,No Cross,109.98563065294475,99.24737105603963,1.4838522327312684,0,0,86.43415055357524,64.76189537035782,0,0,0,0,1.4979806884812374,3.1808902612519674,0,10,0,-1,1,-1
2015-02-25,108.33000183105467,19472300,104.96100082397462,103.5964873030379,103.5964873030379,No Cross,No Cross,110.35607124486272,99.56593040308651,1.2489182695507703,0,0,84.46973236398763,64.10776102563781,0,0,0,0,1.8804700184634537,3.4309378213307484,0,0,1,-1,1,-1
2015-02-26,108.87999725341795,22255500,105.35900077819824,103.73552703857422,103.73552703857422,No Cross,No Cross,110.67269667316565,100.04530488323083,1.3252532869088158,0,0,83.77311469073678,79.29134279258903,1,0,0,0,2.1504574313010005,3.823278704333255,0,1,0,-1,1,-1
2015-02-27,108.4000015258789,27757600,105.68450088500977,103.85512894850511,103.85512894850511,No Cross,No Cross,110.9001188849841,100.46888288503544,1.0412958314364695,0,0,85.4644703253644,79.54192226081109,1,0,0,0,2.420628673006653,3.27296613676753,0,0,1,-1,1,1
2015-03-02,109.37999725341795,22988600,106.0985008239746,103.99325065612793,103.99325065612793,No Cross,No Cross,111.09162873071503,101.10537291723418,1.3144051146831321,0,0,90.717892015459,79.55806028738839,1,0,0,0,2.240004666994788,4.205407171212516,0,1,0,-1,1,-1
2015-03-03,108.87000274658205,20788900,106.44300079345703,104.11219582906584,104.11219582906584,No Cross,No Cross,111.1840732200757,101.70192836683836,1.023819817431453,0,0,81.97437212805234,81.35602822205729,1,0,0,0,2.8088649148608757,3.862472895300928,0,0,1,-1,1,-1
2015-03-04,108.4499969482422,21007400,106.71750068664551,104.21547680809384,104.21547680809384,No Cross,No Cross,111.24017166428537,102.19482970900565,0.7661385363481776,0,0,76.10246637306659,77.11655480483611,1,0,0,0,1.4289671146296978,3.359187995751234,0,0,2,-1,1,-1
2015-03-05,108.63999938964844,15381000,107.00600051879883,104.31837268208348,104.31837268208348,No Cross,No Cross,111.22094244805201,102.79105858954564,0.7753363620547562,0,0,72.00005086275976,75.49377148339994,1,0,0,0,0.4245834882257604,3.044742917529608,0,1,0,-1,1,-1
2015-03-06,107.41000366210938,30990400,107.18850059509278,104.38863702253862,104.38863702253862,No Cross,No Cross,111.1180869119128,103.25891427827275,0.11273607405873069,0,0,53.95571071933869,68.48538203895345,0,0,0,1,0.7363760491899463,2.979285728037717,1,0,1,1,1,-1
2015-03-09,107.72000122070312,26237100,107.41800079345703,104.46266733805338,104.46266733805338,No Cross,No Cross,110.85481289254307,103.98118869437099,0.17574450888741402,0,0,55.43646022827508,66.92311053060922,0,0,0,0,0.2878144246584835,1.3969661805524058,0,1,0,1,1,-1
2015-03-10,105.72000122070312,34234500,107.56400070190429,104.49000068332838,104.49000068332838,No Cross,No Cross,110.36386715031387,104.76413425349472,-1.3172053133095838,0,0,41.408073708552536,59.90822523053152,0,0,0,0,0.6451451423151955,1.4095400589396734,1,0,1,1,1,-1
2015-03-11,105.11000061035156,25459700,107.59950065612793,104.50319217113739,104.50319217113739,No Cross,No Cross,110.24415637308539,104.95484493917047,-1.8826647489983412,0,0,34.751719324066215,58.651692071358774,0,0,0,0,1.6379538793129589,2.027941318514026,0,0,2,1,1,-1
2015-03-12,105.8000030517578,21473200,107.65050086975097,104.53020906448364,104.53020906448364,No Cross,No Cross,110.09823015903793,105.20277158046402,-1.5120118275270844,0,0,34.51952786320247,55.62702502801229,0,0,0,0,-0.6148207088710889,0.6135289490081908,0,1,0,1,1,-1
2015-03-13,105.33999633789062,42021100,107.61750068664551,104.5467353353695,104.5467353353695,No Cross,No Cross,110.17428923681241,105.06071213647861,-1.7815351594923443,0,0,31.89064060041119,52.23641393767293,0,0,0,0,-0.25727609959325104,1.281341510727807,1,0,1,1,1,1
2015-03-16,106.6999969482422,25674100,107.60700035095215,104.58980056762695,104.58980056762695,No Cross,No Cross,110.17770995841443,105.03629074348987,-0.7056443871194858,0,0,40.55664300237453,52.7646034338334,0,0,0,0,-1.0555769061008746,0.6805083006095947,1,1,0,1,1,-1
2015-03-17,106.87000274658205,19603800,107.60000038146973,104.66840057373047,104.63451041427314,Golden Cross,No Cross,110.1783058660868,105.02169489685265,-0.56626155375541,0,0,42.670686653231044,49.83221079163358,0,0,0,0,-1.1145021684229706,1.7766490652540545,0,2,0,1,1,-1
2015-03-18,107.91999816894533,40622200,107.63800010681152,104.79820053100586,104.69769287109375,No Cross,No Cross,110.21139855430633,105.06460165931671,0.21916393274297094,0,0,45.411093840831654,53.53534155949247,0,0,0,0,-0.06269962696470177,2.322086185749317,1,3,0,-1,1,-1
2015-03-19,108.08000183105467,31314000,107.65750007629394,104.95840057373047,104.7615100212817,No Cross,No Cross,110.2384570290003,105.07654312358758,0.32739930382620397,0,0,48.4220933268425,53.571424340394444,0,0,0,0,-0.40786331824662625,3.291571160535667,1,4,0,1,1,-1
2015-03-20,108.52999877929688,31761400,107.66349983215332,105.10180053710937,104.83129685013382,No Cross,No Cross,110.25236797172218,105.07463169258446,0.6694036933745571,0,0,45.577535144009694,53.281238824118525,0,0,0,0,-0.4470409087853566,3.2473799335867914,1,5,0,1,1,-1
2015-03-23,108.31999969482422,17268500,107.65349998474122,105.2022004699707,104.89472781094638,No Cross,No Cross,110.22995356539376,105.07704640408868,0.517377619444009,0,0,47.0461745727626,49.63383208980472,0,0,0,0,-0.03386913582996698,3.482702057439191,0,0,1,-1,1,-1
2015-03-24,107.93000030517578,22445300,107.62000007629395,105.30840042114258,104.94892910548619,No Cross,No Cross,110.16182640530083,105.07817374728707,0.2439192838190124,0,0,47.1982958838293,47.653155488008416,0,0,0,0,-0.8905968672692666,3.443030550957027,0,0,2,-1,1,-1
2015-03-25,105.45999908447266,41581400,107.47649993896485,105.38660034179688,104.9578952454684,No Cross,No Cross,110.16913477327984,104.78386510464986,-1.4977900670331286,0,0,36.24567959329271,39.505343639141614,0,0,0,0,-1.3672200775051824,1.9060276960713884,1,0,3,1,1,1
2015-03-26,105.0999984741211,47846300,107.2875,105.45820037841797,104.96034530113484,No Cross,No Cross,110.09359772607118,104.48140227392881,-1.559105732886654,0,0,39.195495735322325,39.26908857349541,0,0,0,0,-2.0972797993674464,1.5477077508683101,1,0,4,1,1,1
2015-03-27,105.5199966430664,33878400,107.14349975585938,105.54940032958984,104.96983091709977,No Cross,No Cross,110.00427120848252,104.28272830323624,-1.1350107058040795,0,0,39.8148036951664,38.73994295339418,0,0,0,0,-2.348372600532034,1.2319969607930692,1,1,0,1,1,1
2015-03-30,106.7300033569336,30570200,107.01100006103516,105.69100036621094,104.99916712443034,No Cross,No Cross,109.67427853245067,104.34772158961965,-0.21101563889578656,0,0,55.044956948491404,44.664545712477754,0,0,0,0,-2.834372856927314,0.358414867239254,1,2,0,1,1,1
2015-03-31,105.5999984741211,30488100,106.84749984741211,105.78660034179687,105.00901681868757,No Cross,No Cross,109.43053706921366,104.26446262561056,-0.9659182320423123,0,0,52.32667072890637,38.0379924092441,0,0,0,0,-3.3355184944309113,0.33823324365483964,1,0,1,1,1,1
2015-04-01,105.0500030517578,32970500,106.6775001525879,105.8552003479004,105.00967788696289,No Cross,No Cross,109.26399894321791,104.09100136195788,-1.2584557214764207,0,0,46.39076543499971,37.941934790911866,0,0,0,0,-3.919196796263058,0.09780433708987957,1,0,2,1,1,1
2015-04-02,105.12000274658205,19164200,106.50150032043457,105.91480041503907,105.01142907521081,No Cross,No Cross,109.00338432914995,103.9996163117192,-1.1043658051612688,0,0,48.90003288266542,39.251157583557564,0,0,0,0,-4.516752546992131,-0.8539153420525247,0,1,0,1,1,1
2015-04-06,105.9800033569336,24451100,106.43000030517578,105.95380050659179,105.02656304836273,No Cross,No Cross,108.90414440107423,103.95585620927733,-0.36375969288787763,0,0,46.210563089018834,41.76982000590145,0,0,0,0,-4.5457887334496405,-0.8337382427866302,0,2,0,1,1,1
2015-04-07,105.8000030517578,19379400,106.33400039672851,105.98460052490235,105.03846212533804,No Cross,No Cross,108.74559835193291,103.92240244152411,-0.44285768597399155,0,0,44.374345665245215,44.672405958091346,0,0,0,0,-4.057466249658059,-1.124618360359797,0,0,1,1,1,1
2015-04-08,106.63999938964844,25866900,106.38000030517578,106.03460052490234,105.06272784146395,No Cross,No Cross,108.77734062431055,103.98265998604101,0.21690627934417814,0,0,43.1182883910186,46.547311958040325,0,0,0,0,-4.09567071138307,-0.0676626647766354,0,1,0,1,1,1
2015-04-09,107.30999755859376,23114700,106.4900001525879,106.1520004272461,105.0962691805256,No Cross,No Cross,108.84346967271104,104.13653063246475,0.6968413221369966,0,0,46.07541047863786,55.55553778386284,0,0,0,0,-2.7493836867062638,0.46533824725375483,0,2,0,1,1,1
2015-04-10,107.75,17164300,106.5875,106.28860046386718,105.13529463375316,No Cross,No Cross,108.98182523959743,104.19317476040258,0.9710460222985022,0,0,46.02041563060042,59.33520740708765,0,0,1,0,-2.960760448221178,-0.13678824251701638,0,3,0,1,1,1
2015-04-13,107.4800033569336,17783500,106.69450035095215,106.4004005432129,105.16927591959636,No Cross,No Cross,109.04495758663639,104.34404311526792,0.6683831503556585,0,0,45.74038394577407,56.12244614245942,0,0,0,0,-3.3939793186721245,0.006750485880879786,0,0,1,1,-1,1
2015-04-14,107.16999816894533,23755700,106.7180004119873,106.52180053710937,105.19785766601562,No Cross,No Cross,109.0780676137365,104.35793321023812,0.38303803944482595,0,0,46.114511052083536,56.74281814052024,0,0,0,0,-3.802285134658534,-0.651964975457775,0,0,2,1,-1,1
2015-04-15,107.83999633789062,21128600,106.76650009155273,106.63900039672852,105.23507088674626,No Cross,No Cross,109.1790040301077,104.35399615299775,0.8899436217964422,0,0,64.91225721947879,54.42546179143796,0,0,0,0,-4.050215162660187,-0.4017488396169111,0,1,0,1,-1,-1
2015-04-16,107.69000244140624,16195300,106.75500030517578,106.73360046386719,105.26916715833876,No Cross,No Cross,109.14645378649465,104.36354682385692,0.7819530202317002,0,0,66.66669939681589,53.18818095794624,0,0,0,0,-4.067894389525495,-0.7726920369204637,0,0,1,1,1,-1
2015-04-17,106.01000213623048,46514000,106.65150032043456,106.79640045166016,105.27931558269344,No Cross,No Cross,108.97984441779124,104.32315622307789,-0.5510338312385699,0,0,52.71320907754447,42.92069557014322,0,0,0,0,-3.8142521014971176,-0.6379834142843488,1,0,2,1,1,1
2015-04-20,107.5999984741211,28945900,106.60500030517578,106.87320037841796,105.31067616230733,No Cross,No Cross,108.80922027121566,104.40078033913589,0.902812046234149,0,0,54.62272151621633,48.391408641777765,0,0,0,0,-3.5204001869744594,-0.7367924525065517,1,1,0,1,1,1
2015-04-21,108.05999755859376,22759800,106.59200019836426,106.97180038452149,105.34733378092447,No Cross,No Cross,108.75633774982693,104.4276626469016,1.356532726826669,0,0,64.07324931671397,48.42598308348294,0,0,0,0,-2.823236172363175,0.6159681711559006,0,2,0,1,1,-1
2015-04-22,108.6500015258789,21429200,106.62800025939941,107.08880035400391,105.39078993546336,No Cross,No Cross,108.90696128835066,104.34903923044817,1.774493938941993,0,0,70.50115092747647,51.077733127623695,0,0,0,0,-1.7256151259106067,0.8641795959529297,0,3,0,1,1,-1
2015-04-23,109.05999755859376,29473200,106.80800018310546,107.18200027465821,105.43844198251699,No Cross,No Cross,109.26059432776546,104.35540603844547,1.8364207387443627,0,0,71.60087838544396,53.68557625839026,0,0,0,0,-0.5711806736557135,1.4784135289745093,1,4,0,1,1,1
2015-04-24,110.54000091552734,32508100,107.08000030517579,107.29720031738282,105.50384658422226,No Cross,No Cross,109.91226419353809,104.24773641681348,2.4432755892334748,1,0,73.40863516731426,67.71270267912055,0,0,0,0,2.19652657822782,3.6029115239660126,1,5,0,-1,1,-1
2015-04-27,110.26000213623048,31121300,107.31700057983399,107.38240036010743,105.56405108488059,No Cross,No Cross,110.3832371415607,104.25076401810728,1.9196180706547854,0,0,72.66262297954587,68.09258642994497,0,0,0,0,3.1535905072432646,3.2006701128468373,1,0,1,-1,1,-1
2015-04-28,110.04000091552734,36849200,107.48250045776368,107.44500030517578,105.62000045776367,No Cross,triple cross,110.76502010923262,104.19998080629473,1.558254468709223,0,0,68.43819896514898,66.07398669033986,0,0,0,0,1.6464502479823118,2.540667429006538,1,0,2,-1,1,-1
2015-04-29,109.3499984741211,34043900,107.67000045776368,107.4918002319336,105.6660498159903,No Cross,No Cross,110.92807714641911,104.41192376910824,1.0312820580357367,0,0,61.03896854525414,59.67502369395858,0,0,0,0,2.2073591903781553,1.4410164198525477,1,0,3,1,1,1
2015-04-30,107.62999725341795,44080500,107.79900016784669,107.50120010375977,105.69000039449553,No Cross,No Cross,110.81565387207488,104.7823464636185,-0.11204661257064628,0,0,49.42964455857912,57.18329890294295,0,0,0,0,2.515077148709588,1.1422278033097144,1,0,4,1,1,1
2015-05-01,109.0500030517578,32874300,107.99550018310546,107.5284001159668,105.73048235422158,No Cross,No Cross,110.78048563618425,105.21051473002667,0.7572771107199769,0,0,56.726644878992076,63.333333333333336,0,0,0,0,3.2355404957931655,0.7639042364407489,1,1,0,-1,1,1
2015-05-04,109.2300033569336,23507300,108.15800018310547,107.54480010986327,105.77214331853958,No Cross,No Cross,110.8245702057028,105.49143016050814,0.8040315197003196,0,0,58.925498373299455,63.60026619567398,0,0,0,0,3.4864779818614022,0.9323458513053828,0,2,0,-1,1,-1
2015-05-05,107.4499969482422,47843300,108.2404998779297,107.5234001159668,105.79188277300666,No Cross,No Cross,110.69343897953739,105.787560776322,-0.6445353080061227,0,0,48.45850155181175,54.58513101564196,0,0,0,1,3.1926898857540964,0.21424581413703736,1,0,1,1,1,1
2015-05-06,106.70999908447266,42687200,108.2439998626709,107.48560012817383,105.80255854407022,No Cross,No Cross,110.68750508823051,105.8004946371113,-1.2555739698464787,0,0,46.29908464643501,52.74260342103997,0,0,0,0,2.508891178476458,-0.32960578038450095,1,0,2,1,1,1
2015-05-07,107.3499984741211,29335800,108.24599990844726,107.46600006103516,105.82034520993288,No Cross,No Cross,110.68634965322164,105.80565016367288,-0.7343221489008378,0,0,55.491782775095615,52.16595113000176,0,0,0,0,2.396375975710552,0.4582115176086532,0,1,0,1,1,1
2015-05-08,108.69000244140624,33023300,108.29300003051758,107.46220016479492,105.85295495119962,No Cross,No Cross,110.7293324672368,105.85666759379835,0.3259016749153217,0,0,54.56067848507923,54.04455992379549,0,0,0,0,3.154189659944362,0.37295463741628954,1,2,0,1,1,1
2015-05-11,108.2699966430664,19679300,108.33249969482422,107.45960006713867,105.88011272301834,No Cross,No Cross,110.7387639262995,105.92623546334895,-0.05195028122035846,0,0,50.88160628184106,51.52581029779237,0,0,0,0,2.9229562040158807,0.19111687428399193,0,0,1,1,1,1
2015-05-12,107.77999877929688,33665000,108.3629997253418,107.42760009765625,105.9012225680881,No Cross,No Cross,110.7222258829141,106.00377356776949,-0.4942306562460623,0,0,46.31667552777424,50.86904727700288,0,0,0,0,2.81114797175841,0.24238411509431845,1,0,2,1,1,1
2015-05-13,108.0,20738400,108.37099990844726,107.41020004272461,105.92428605635088,No Cross,No Cross,110.7238351296417,106.01816468725282,-0.31536412333960145,0,0,45.438919018292054,52.41700984844307,0,0,0,0,3.7843512007129876,0.4876188641341095,0,1,0,1,1,1
2015-05-14,109.58000183105467,23904200,108.46549987792969,107.43280014038086,105.96402209738027,No Cross,No Cross,110.8547095120556,106.07629024380377,0.9329461401847404,0,0,45.90444919074547,54.81195754549779,0,0,0,0,4.8185782444985055,1.0305813210065518,0,2,0,-1,1,-1
2015-05-15,109.58000183105467,23937400,108.6439998626709,107.45160018920899,106.00290359989289,No Cross,No Cross,110.78089053361894,106.50710919172285,0.8760410451588672,0,0,47.02797727459145,55.27048785510893,0,0,1,0,5.04501546542725,1.338582729139337,0,0,0,-1,1,-1
2015-05-18,110.05999755859376,17631100,108.76699981689453,107.50460006713867,106.04606417392162,No Cross,No Cross,110.93385366346136,106.60014597032769,1.193433275389441,0,0,50.08545559471688,62.103977632628414,0,0,0,0,3.9695808194308513,1.5596175652501376,0,1,0,-1,1,-1
2015-05-19,109.94000244140624,14212900,108.86100006103516,107.54900009155273,106.08705299778988,No Cross,No Cross,111.0615658308561,106.66043429121422,0.9806590606550042,0,0,52.6505090027439,57.667107797822204,0,0,0,0,3.5271941376536775,1.3853023148298949,0,0,1,-1,1,-1
2015-05-20,110.01000213623048,21131900,108.92900009155274,107.63480010986328,106.12791705131531,No Cross,No Cross,111.18545429245563,106.67254589064984,0.9581422430335145,0,0,62.552753821936,56.55683327663882,0,0,0,0,3.447089294949568,0.9447792635177921,0,1,0,-1,1,-1
2015-05-21,110.58000183105467,16771800,109.00500030517578,107.74420013427735,106.17381483254974,No Cross,No Cross,111.3793437455807,106.63065686477087,1.326683831055456,0,0,58.86441433158406,56.49831151636767,0,0,0,0,3.087240287099724,1.1576185154317686,0,2,0,-1,1,-1
2015-05-22,110.47000122070312,13543800,109.00150032043457,107.83760009765625,106.21765346916355,No Cross,No Cross,111.36650451460346,106.63649612626568,1.2418590240890546,0,0,57.24297378645017,54.84536731162493,0,0,0,0,3.4716663897620847,1.4765172977414975,0,0,1,-1,1,-1
2015-05-26,109.1999969482422,25488400,108.94850006103516,107.91480010986328,106.2477781507704,No Cross,No Cross,111.24115682941246,106.65584329265786,0.21939340478343414,0,0,60.869561096736895,45.32774696407438,0,0,0,0,3.55733160910785,1.1939258019709742,0,0,2,-1,1,-1
2015-05-27,110.95999908447266,30572700,108.99449996948242,108.00000015258789,106.29490036010742,No Cross,No Cross,111.41283958682861,106.57616035213623,1.625494699662663,0,0,73.42886751949834,52.21237657711701,0,0,0,0,4.2685129764324925,2.792731140451532,1,1,0,-1,-1,-1
2015-05-28,110.70999908447266,17302400,109.0625,108.0768000793457,106.33861420886352,No Cross,No Cross,111.59663823581937,106.52836176418063,1.3002440523454406,0,0,69.35482453287587,52.1135560439645,0,0,0,0,4.170640510697843,2.4346895878089247,0,0,1,-1,-1,-1
2015-05-29,110.0500030517578,30383000,109.18350028991699,108.11940017700195,106.37500037398993,No Cross,No Cross,111.66008943828912,106.70691114154486,0.6997549532269922,0,0,58.50000381469727,52.21240175717035,0,0,0,0,4.239233716748425,2.6336865597661574,1,0,2,-1,-1,-1
2015-06-01,110.41999816894533,24570200,109.25200004577637,108.16620010375976,106.41427219724193,No Cross,No Cross,111.78811214515433,106.71588794639841,0.921093451236192,0,0,63.52204034275702,59.64063306536449,0,0,0,0,4.280532013548499,2.7774974227288807,0,1,0,-1,-1,1
2015-06-02,110.06999969482422,19449600,109.2939998626709,108.1970001220703,106.4494234231802,No Cross,No Cross,111.85626516949127,106.73173455585054,0.6057138814530422,0,0,64.66071618713424,53.805957189991865,0,0,0,0,3.194867593322004,2.2288873548553356,0,0,1,1,-1,1
2015-06-03,110.4000015258789,20507200,109.44150009155274,108.23860015869141,106.48704797653924,No Cross,No Cross,111.89410271421326,106.98889746889222,0.781619839651325,0,0,65.15154288312456,54.31733544441352,0,0,0,1,1.9742583812633718,1.2617462617884545,0,1,0,1,-1,-1
2015-06-04,109.55999755859376,31374600,109.5840000152588,108.27120010375977,106.51603806693599,No Cross,No Cross,111.67253022370818,107.49546980680941,-0.02298502225912351,0,0,49.86069433936622,58.36637790730738,0,0,0,0,1.8000802008890981,1.3096078976445713,1,0,1,1,-1,1
2015-06-05,109.3000030517578,22641700,109.68150024414062,108.34800018310547,106.54205643128012,No Cross,No Cross,111.49484655744962,107.86815393083162,-0.4207659503127876,0,0,48.11828453178614,60.67602866338377,0,0,0,0,0.9169293359942099,1.2568224893937385,0,0,2,1,-1,-1
2015-06-08,108.19000244140624,24549200,109.65650024414063,108.40980026245117,106.55731519063313,No Cross,No Cross,111.5398380342129,107.77316245406836,-1.5573391140610113,0,0,38.41389742377679,53.33334948020196,0,0,0,0,-1.2996101916216363,-0.6137979025724549,0,0,3,1,-1,-1
2015-06-09,108.01000213623048,27554600,109.64350051879883,108.45960037231445,106.57064259380375,No Cross,No Cross,111.57022393194157,107.71677710565609,-1.695623119982648,0,0,38.130375417012885,47.02796934635946,0,0,0,0,-2.0165299833834527,-0.6752587807407284,1,0,4,1,-1,-1
2015-06-10,109.48999786376952,30297900,109.72900047302247,108.51480026245117,106.59718218716708,No Cross,No Cross,111.4481170922321,108.00988385381284,-0.27805281687385613,0,0,47.274608813316256,54.88001083985692,0,0,0,0,-1.1629675314297927,-0.0685011790388157,1,1,0,1,-1,-1
2015-06-11,109.6500015258789,17593500,109.8115005493164,108.59580032348633,106.62468506409242,No Cross,No Cross,111.32763428947821,108.2953668091546,-0.21304060342363307,0,0,44.906897125146415,57.68284387939653,0,0,0,0,-1.7531079468027455,-0.04218792999344245,0,2,0,1,-1,-1
2015-06-12,108.75,27201800,109.77000045776367,108.66980026245118,106.64366109030587,No Cross,No Cross,111.35661478216876,108.18338613335858,-1.2857572783431443,0,0,41.33063740834343,52.91829001694498,0,0,0,0,-2.8791840930947776,0.5074290623764188,1,0,1,1,-1,-1
2015-06-15,108.20999908447266,31238800,109.70150032043458,108.73160018920899,106.65752248848435,No Cross,No Cross,111.43422244099771,107.96877819987144,-1.7215700293330167,0,0,44.61371913684013,44.19981407776312,0,0,0,0,-3.6890409563723248,0.2302566380536719,1,0,2,1,-1,-1
2015-06-16,108.8000030517578,16456900,109.63850059509278,108.78800018310547,106.67631617763587,No Cross,No Cross,111.40758278332801,107.86941840685755,-0.9479463971896485,0,0,36.533684932510205,46.85484208376096,0,0,0,0,-3.6695365798008472,0.2879996477015312,0,1,0,1,-1,-1
2015-06-17,109.0999984741211,23296700,109.59650039672852,108.85400009155273,106.69739167586617,No Cross,No Cross,111.37530229003114,107.81769850342589,-0.5582430786438941,0,0,40.02476955802415,46.07201477930617,0,0,0,0,-2.916204432126457,1.273043561740561,0,2,0,1,-1,-1
2015-06-18,110.69000244140624,43032400,109.6305004119873,108.93500015258789,106.73181073418979,No Cross,No Cross,111.46762000220237,107.79338082177223,1.1534382792084865,0,0,53.55555216471353,52.73922522369894,0,0,0,0,-1.7538950028854083,2.0816621552347536,1,3,0,1,-1,-1
2015-06-19,109.88999938964844,27877600,109.59600028991699,108.98660018920899,106.75880379962106,No Cross,No Cross,111.3832811680704,107.80871941176358,0.3289903711555473,0,0,47.18982856125751,49.583901878195284,0,0,1,0,-2.669639319629069,2.098357872343537,1,0,1,1,-1,-1
2015-06-22,110.6999969482422,19120900,109.60750007629395,109.04560012817383,106.79220374155852,No Cross,No Cross,111.42122306016498,107.79377709242291,1.2047009181264672,0,0,53.18501924318629,50.409260188309744,0,0,0,0,-3.124621304807862,2.3607059171349865,0,1,0,1,-1,-1
2015-06-23,110.79000091552734,18127900,109.6870002746582,109.1118000793457,106.82579867579356,No Cross,No Cross,111.56380614747687,107.81019440183954,1.1754019494968997,0,0,52.020720309033685,51.0928946086159,0,0,0,0,-2.8065336467695268,2.3054325890341287,0,2,0,1,-1,-1
2015-06-24,110.22000122070312,15815900,109.65000038146972,109.17280014038086,106.85408369700114,No Cross,No Cross,111.44868911712649,107.85131164581296,0.6337959736266151,0,0,53.51814135682768,53.65855126908438,0,0,0,0,-2.1691421276108125,2.988750047729216,0,0,1,1,-1,1
2015-06-25,110.0,18326700,109.6145004272461,109.21600021362305,106.88008300529039,No Cross,No Cross,111.35208999143848,107.87691086305372,0.4437176427599892,0,0,53.74730235073291,46.129036426047485,0,0,0,0,-2.5240161404987083,3.0136809547650745,0,0,2,1,-1,1
2015-06-26,109.2699966430664,32311700,109.57550010681152,109.24760009765625,106.89967246133773,No Cross,No Cross,111.30693595245684,107.8440642611662,-0.35289030721348685,0,0,56.02674370980431,44.40993052988731,0,0,0,0,-3.279913374199106,1.5851743546206443,1,0,3,1,-1,1
2015-06-29,106.69000244140624,50874900,109.38900032043458,109.26120010375976,106.89796782702935,No Cross,No Cross,111.49948339358556,107.27851724728359,-2.557706255372797,0,1,44.190146402333276,38.648648927297046,0,0,0,1,-3.1468423805458334,1.1110120854217809,1,0,4,1,-1,1
2015-06-30,107.06999969482422,34809900,109.23900032043457,109.25060012817383,106.89935518080189,No Cross,No Cross,111.56148370379508,106.91651693707406,-1.8678287570539438,0,0,38.20664782867349,38.69008338755296,0,0,0,0,-2.564756928175971,1.0384943811423408,1,1,0,1,-1,1
2015-07-01,107.91999816894533,21293000,109.1150001525879,109.24780014038086,106.90752032470704,No Cross,No Cross,111.44130216979538,106.78869813538041,-1.027383353324918,0,0,42.100444594942104,42.97844285655202,0,0,0,0,-2.1176436332484228,1.1856440401994406,0,2,0,1,-1,1
2015-07-02,107.9499969482422,20499400,109.03450012207031,109.23380004882813,106.91579394870334,No Cross,No Cross,111.40693346244689,106.66206678169374,-0.9142538636351896,0,0,46.03173161490343,41.83876006345464,0,0,0,0,-0.809495758224188,1.225245435840161,0,3,0,1,-1,1
2015-07-06,107.6999969482422,24311000,108.95449981689453,109.2066000366211,106.92196877547137,No Cross,No Cross,111.39613411524728,106.51286551854177,-1.0275927639930975,0,0,47.395290661201216,43.550621197868004,0,0,0,0,-1.6202147467408334,0.7381804399565484,0,0,1,1,-1,1
2015-07-07,107.97000122070312,44230800,108.94349975585938,109.15520004272462,106.93015652894974,No Cross,No Cross,111.40156304760836,106.48543646411039,-0.792085816849395,0,0,45.617731129537034,45.39154158097045,0,0,0,0,-1.821039776150124,0.2772635702353754,1,1,0,1,-1,1
2015-07-08,106.08999633789062,39691500,108.84749946594238,109.07179992675782,106.92364365925161,No Cross,No Cross,111.59231658311283,106.10268234877192,-2.009243611023798,0,1,36.38009399681154,43.09209073350549,0,0,0,0,-1.8337048913529386,0.12922489255261516,1,0,1,1,-1,1
2015-07-09,106.02999877929688,28381000,108.67449951171875,108.9915998840332,106.91676946786734,No Cross,No Cross,111.67321945008865,105.67577957334885,-1.7637530591532486,0,0,25.525201834259605,43.435006250736706,0,0,0,0,-2.583323655295256,-0.9943817552933059,1,0,2,1,-1,1
2015-07-10,107.6500015258789,26415800,108.57449951171876,108.95759994506835,106.92236665914987,No Cross,No Cross,111.5696365517274,105.57936247171011,-0.6173326785990267,0,0,39.168293015860165,43.95534052026204,0,0,0,0,-2.3547956282538585,-0.6237640908734354,0,1,0,-1,-1,1
2015-07-13,109.54000091552734,25780700,108.61399955749512,108.99580001831055,106.94219722169818,No Cross,No Cross,111.63956450472637,105.58843461026387,0.6121179840344358,0,0,44.921210841751545,49.67551465742918,0,0,0,0,-1.7871821016454015,-0.18027040379824388,0,2,0,-1,-1,1
2015-07-14,110.26000213623048,21977200,108.71649971008301,109.02,106.9671431233112,No Cross,No Cross,111.82227321043204,105.61072620973398,0.9939568522778668,0,0,47.80083549763273,54.502090234245486,0,0,1,0,-1.713939051137725,-0.1060994317511943,0,3,0,-1,-1,1
