Date,Open,High,Low,Close,Adj Close,Volume,Close_SPY,Close_DIA,Close_IWM,QQQ 1d movement,SPY 1d movement,DIA 1d movement,IWM 1d movement,9ma,20ma,50ma,100ma,200ma,cross,triple cross,Middle_BB,Upper_BB,Lower_BB,Distance_from_Middle,Above_upperbb,Below_lowerbb,RSI_14d,RSI_21d,RSI_Above_70,RSI_Below_30,MACD,Signal_Line,MACD_cross_above,MACD_cross_below,1m_return_diff_QQQ_IWM,1m_return_diff_QQQ_DIA,Future1M_movement_direction,Future2M_movement_direction,Future15d_movement_direction,Future1M_movement,Future2M_movement,Future15d_movement
2023-06-28,361.9800109863281,366.5199890136719,361.8999938964844,364.5400085449219,363.0964660644531,46498000,436.3900146484375,338.6300048828125,184.25999450683597,0.001951521311768678,0.0005043932731050305,-0.0017687294286583555,0.004908343659950631,364.6388888888889,359.61299896240234,339.2532006835938,322.21149993896483,300.6030503845215,No Cross,No Cross,359.61299896240234,372.9012347121971,346.3247632126076,0.7415596284248078,0,0,65.90446937965181,62.230971177168186,0,0,7.142261881335685,8.326949300146492,0,0,6.157953882760014,10.09566344650128,1,-1,1,1.1109858172041243,-1.8187317516330959,3.352170114188513
2023-06-29,364.239990234375,364.8900146484375,362.1400146484375,363.80999755859375,362.3693542480469,46151000,438.1099853515625,341.1600036621094,186.3800048828125,-0.0020025538191047465,0.003941361271775801,0.0074712776269556525,0.011505538039608965,363.92222086588544,360.4039993286133,340.1522009277344,322.787799987793,300.86840042114255,No Cross,No Cross,360.4039993286133,372.61916314131446,348.1888355159121,0.5576672212023793,0,0,61.63245379580707,60.61720105539216,0,0,6.777141382741604,8.016987716665515,0,0,3.018113091376028,7.930181579702754,1,-1,1,0.6679290542008554,-1.1544521138000974,3.2489506620320574
2023-06-30,367.5499877929688,370.489990234375,367.2300109863281,369.4200134277344,367.9571533203125,58668800,443.2799987792969,343.8500061035156,187.2700042724609,0.015420180607425671,0.011800720368392525,0.00788487047875197,0.004775187071209608,364.08777872721356,361.2744995117188,341.1664013671875,323.4461001586914,301.2470004272461,No Cross,No Cross,361.2744995117188,373.45232764916113,349.0966713742764,1.3377613518737588,0,0,64.89614722505752,65.58545065857956,0,0,6.861368567048146,7.7858638867420416,0,0,5.235893159682092,8.805379206423037,1,-1,1,0.2517439884082373,-4.117270699962128,1.8434295141202206
2023-07-03,370.0700073242188,370.9299926757813,368.9700012207031,370.2900085449219,368.82366943359375,19432900,443.7900085449219,344.07000732421875,187.6499938964844,0.002355029737330927,0.0011505363811348257,0.0006398174110746613,0.002029100311604859,364.4644470214844,362.05650024414064,342.2466015625,324.0502001953125,301.61830047607424,No Cross,No Cross,362.05650024414064,374.44994028958837,349.6630601986929,1.3286881238120023,0,0,60.898569356383454,63.932911639141174,0,0,6.918567611769902,7.612404631747614,0,0,3.8871189983510144,7.406875904177902,-1,-1,1,-1.0451254497508278,-4.118393596393766,2.292794846865287
2023-07-05,368.7000122070313,372.010009765625,368.6600036621094,370.2799987792969,368.813720703125,34460900,443.1300048828125,342.8099975585937,185.77999877929688,-2.703223255828835e-05,-0.00148719811037068,-0.0036620738187090884,-0.00996533534778099,365.3955586751302,362.82550048828125,343.3200018310547,324.7093002319336,302.01420043945313,No Cross,No Cross,362.82550048828125,375.2578061075726,350.3931948689899,1.1992141311983813,0,0,58.31750207728738,62.410657340976364,0,0,6.8837391029776995,7.466671525993632,0,0,4.5444741156044355,7.455989898128923,-1,-1,1,-2.0903074051775494,-3.3137055887767053,1.955274456693079
2023-07-06,366.510009765625,367.9100036621094,364.5199890136719,367.4599914550781,366.0048828125,49374700,439.6600036621094,339.2300109863281,182.77999877929688,-0.007615878074742066,-0.007830661842952336,-0.01044306349803481,-0.016148132305479956,365.5388895670573,363.4565002441406,344.35020141601564,325.3671002197266,302.40490036010743,No Cross,No Cross,363.4565002441406,375.45577720000676,351.45722328827446,0.6672887417571113,0,0,51.840482403838955,59.58191819960533,0,0,6.553046791274255,7.283946579049757,0,0,6.296260103622519,6.9304076215262125,-1,-1,1,-2.4165909457650625,-2.500953207181933,2.492789385270844
2023-07-07,367.2300109863281,370.4800109863281,366.010009765625,366.239990234375,364.7897033691406,47083200,438.5499877929688,337.42999267578125,184.7100067138672,-0.0033200926606244963,-0.002524714233486769,-0.0053061882859751774,0.010559185619104516,365.9499986436632,364.32749938964844,345.47520141601564,326.0325,302.78085037231443,No Cross,No Cross,364.32749938964844,374.19254322344926,354.4624555558476,0.3877308356550338,0,0,44.87766561416062,58.545709267217816,0,0,6.121956742661098,7.051548611772025,0,0,5.754313833165713,7.800357021290804,-1,-1,1,-2.2143909916479965,-1.3597587924691346,4.707301554076704
2023-07-10,365.9599914550781,367.0499877929688,363.4100036621094,366.3599853515625,364.9092102050781,48498800,439.6600036621094,339.5799865722656,187.8699951171875,0.0003276406738399462,0.0025311045491684947,0.006371673956530044,0.017107835463486376,366.91444227430554,364.98799896240234,346.56500122070315,326.65109985351563,303.16900024414065,No Cross,No Cross,364.98799896240234,373.35755347707527,356.6184444477294,0.3278517122398539,0,0,47.88009250025953,64.42429797148822,0,0,5.724014500330497,6.78604178948372,0,0,3.4418087549593412,6.938525863676115,-1,-1,1,-0.6714683790363996,-3.1226041001312432,4.727592536504321
2023-07-11,366.7900085449219,368.6300048828125,364.6199951171875,368.1700134277344,366.7120971679688,38214100,442.4599914550781,342.6400146484375,189.8000030517578,0.004940572520317543,0.006368529703967729,0.009011214433040982,0.010273103660680016,367.39666748046875,365.67149963378904,347.5214013671875,327.26529998779296,303.5920503234863,No Cross,No Cross,365.67149963378904,372.5312753496781,358.8117239179,0.7284534939409544,0,0,51.67947039537936,62.88605054971295,0,0,5.491395159847798,6.527112463556536,0,0,-0.5994465211466071,3.8314459630656836,-1,-1,1,-1.301031689225851,-2.286990553451762,3.970990190393975
2023-07-12,372.3399963378906,374.1900024414063,370.2999877929688,372.8200073242188,371.34368896484375,61975400,446.0199890136719,343.6300048828125,191.8699951171875,0.01263001799954333,0.008045919692956538,0.0028893012842960974,0.010906175090340753,368.3166673448351,366.2880004882812,348.5266015625,327.9025,304.0558003234863,No Cross,No Cross,366.2880004882812,373.3987061326723,359.17729484389014,1.8372316792750385,0,0,64.57552100093449,64.87493173454232,0,0,5.617503222039886,6.345190615253207,0,0,-1.9150244993448196,3.143269136717919,-1,-1,1,-0.9951241617325302,-3.790033958806438,0.4211167033354446
2023-07-13,376.0499877929688,379.989990234375,375.4599914550781,379.1499938964844,377.6486206054688,46960000,449.55999755859375,343.9200134277344,193.4199981689453,0.01697866650906632,0.007936883171425269,0.0008439558269097702,0.008078402518388206,370.0211113823785,367.0824996948242,349.6658013916016,328.66100006103517,304.5740002441406,No Cross,No Cross,367.0824996948242,376.07147196729983,358.0935274223486,2.684955262040591,1,0,66.42200658844752,65.06779944199086,0,0,6.157244897931946,6.3076014717889555,0,0,-1.8760683258213895,4.2805317238323815,-1,-1,-1,-4.728997221262388,-3.811151766337151,-1.4136846730441688
2023-07-14,379.5899963378906,382.8599853515625,378.1799926757813,379.0700073242188,377.5689392089844,55097800,449.2799987792969,345.1700134277344,191.52999877929688,-0.00021096287367317057,-0.0006228285007950918,0.003634566036275988,-0.0097714786864882,371.0933329264323,367.7410003662109,350.8596014404297,329.4401000976562,305.0975003051758,No Cross,No Cross,367.7410003662109,378.17815326963824,357.3038474627836,2.170899873333793,1,0,72.97743976882371,63.346252058374425,0,0,6.503570702077752,6.346795317846715,1,0,-1.2891065810018763,4.181956361163518,-1,-1,-1,-3.970247716716513,-3.300184536869788,-1.8545383816884753
2023-07-17,379.7999877929688,383.5,379.30999755859375,382.6099853515625,381.0948791503906,40868900,450.8399963378906,345.8500061035156,193.5800018310547,0.00933858643244223,0.003472216797614669,0.0019700224507583908,0.010703300082615552,372.46221923828125,368.35849914550784,352.1660009765625,330.3258999633789,305.63815017700193,No Cross,No Cross,368.35849914550784,380.7091008760596,356.00789741495606,2.3078205446137354,1,0,85.97399005823448,63.89486500573761,0,0,6.983185226571777,6.474073299591728,0,0,-1.5148767904187963,4.187578208161535,-1,-1,-1,-4.142593291540386,-3.6643029587399734,-1.9393071781277027
2023-07-18,381.9599914550781,387.1300048828125,380.0,385.739990234375,384.2124938964844,55343400,454.1900024414063,349.5799865722656,195.97000122070312,0.00818066700464315,0.007430587638025177,0.01078496574504495,0.012346313498510453,374.1799960666233,369.2489990234375,353.5574005126953,331.24079986572264,306.1671501159668,No Cross,No Cross,369.2489990234375,383.83540429310966,354.6625937537653,2.261145348158579,1,0,84.63480736704909,63.14088116399783,0,0,7.529058132692342,6.685070266211851,0,0,1.1023974049620309,5.361774383490282,-1,-1,-1,-2.8438848702302733,-3.7641907453903167,-3.5619823150891405
2023-07-19,386.8200073242188,387.9800109863281,384.2999877929688,385.6499938964844,384.1228637695313,54093000,455.2000122070313,350.69000244140625,196.8000030517578,-0.00023330829099654782,0.002223760453105239,0.0031752843748997783,0.004235351461369552,376.2011074490017,370.1864990234375,354.81260009765623,332.1290997314453,306.7360501098633,No Cross,No Cross,370.1864990234375,386.4509062174633,353.92209182941167,1.901513493676781,0,0,84.03737295007767,65.63711700240808,0,0,7.8637559081665245,6.920807394602787,0,0,-0.9246290182963968,4.332756054367181,-1,-1,-1,-2.279271018809159,-4.076235309087705,-4.600023470799464
2023-07-20,382.6099853515625,384.1000061035156,375.7200012207031,376.760009765625,375.26806640625,71941700,452.1799926757813,352.42999267578125,195.0800018310547,-0.023051949362264512,-0.006634489126235876,0.004961619157266117,-0.008739843465605857,377.36999850802954,370.9294998168945,355.87400024414063,332.9781997680664,307.28355010986326,No Cross,No Cross,370.9294998168945,386.9559637483801,354.90303588540894,0.7276102793050775,0,0,66.53053083624593,57.641047908114366,0,0,7.3271955348294,7.00208502264811,0,0,0.3340175505576637,1.3406037919090563,1,-1,-1,0.32646258543074236,-3.0470354307161274,-2.168492731703875
2023-07-21,379.1799926757813,379.9200134277344,375.1900024414063,375.6300048828125,374.1425476074219,60439400,452.1799926757813,352.1400146484375,194.4600067138672,-0.0029992697035852167,0.0,-0.0008227961109158466,-0.00317815824978529,378.4000006781684,371.4024993896484,356.9538000488281,333.79509979248047,307.7940501403809,No Cross,No Cross,371.4024993896484,387.395875054321,355.40912372497587,0.5286570617486487,0,0,58.950701183491844,61.31904249864522,0,0,6.733169832476733,6.948301984613835,0,1,3.829897432618612,3.2460146705343362,1,-1,-1,0.5217877777600854,-1.655885083685904,-2.4998042026400324
2023-07-24,376.6199951171875,377.5799865722656,374.3399963378906,376.2300109863281,374.74017333984375,40380100,454.2000122070313,354.07000732421875,194.94000244140625,0.001597332736246182,0.004467290822171233,0.0054807536647265565,0.0024683519025345824,379.2955559624566,372.0869995117188,357.97559997558596,334.62179992675783,308.2645501708984,No Cross,No Cross,372.0869995117188,387.6493266639685,356.52467235946904,0.5324411232429891,0,0,58.62871207244783,58.82765025531274,0,0,6.238897534532441,6.806421094597557,0,0,2.0324107529417823,2.0314692614328056,1,-1,-1,0.48906155387948846,-2.1343323352236876,-1.5628750262100088
2023-07-25,376.9500122070313,380.4700012207031,376.9299926757813,378.7799987792969,377.2800598144531,38894400,455.4400024414063,354.32000732421875,194.9199981689453,0.006777736274370172,0.00273005328280318,0.0007060750552956296,-0.00010261758597729376,379.95777723524304,373.14199981689455,359.02719970703123,335.49759979248046,308.7485501098633,No Cross,No Cross,373.14199981689455,387.39798659783025,358.88601303595885,0.7909657954989029,0,0,61.498929901973774,64.52592409806678,0,0,5.983966440886604,6.641930163855366,0,0,1.5040039897051383,2.4130824004699347,-1,-1,-1,-1.0665844442530492,-4.068325601080192,-3.2631040158918934
2023-07-26,377.7200012207031,379.239990234375,375.1799926757813,377.5199890136719,376.0250549316406,47075700,455.510009765625,355.25,196.4600067138672,-0.0033264949830658086,0.00015371360408278356,0.00262472526686941,0.00790072111321849,379.77666558159723,373.82649993896484,360.0769995117187,336.3366998291016,309.2373500061035,No Cross,No Cross,373.82649993896484,387.50275593719397,360.1502439407357,0.5401316084146551,0,0,64.209050798889,68.96748507819328,0,0,5.615527153269397,6.4366495617381725,0,0,-1.0132285829426602,0.5971545614879892,-1,-1,-1,-1.4462787703885982,-4.648757232384105,-3.9679966371813813
2023-07-27,383.0700073242188,384.7099914550781,375.30999755859375,376.6199951171875,375.1286315917969,63940200,452.489990234375,352.7699890136719,193.9199981689453,-0.0023839635586866414,-0.006629974021435614,-0.0069810302218947795,-0.012928883529059743,379.5044420030382,374.4304992675781,361.07359924316404,337.1060998535156,309.7749499511719,No Cross,No Cross,374.4304992675781,387.43016149179766,361.43083704335857,0.3368542677255343,0,0,64.79478033927799,63.59192727673695,0,0,5.191074897402302,6.187534628870998,0,0,0.49044235656177104,0.7153384321516354,-1,-1,-1,-1.0727015552280506,-5.846739232955544,-4.789976310022681
2023-07-28,380.739990234375,384.5199890136719,380.2200012207031,383.4800109863281,381.9614562988281,56902900,456.9200134277344,354.4800109863281,196.42999267578125,0.018214688434176507,0.009790323076682261,0.0048474134022493676,0.012943453643441183,379.60111151801215,375.4139999389648,362.19999938964844,337.94070007324217,310.360299987793,No Cross,No Cross,375.4139999389648,388.0002198022079,362.82778007572176,1.2817209829488816,0,0,70.46871727586321,67.80075008977447,0,0,5.3466070181511895,6.019349106727037,0,0,-0.8540498457809464,0.6744049336639746,-1,-1,-1,-1.6976138466463842,-7.252007082993761,-6.610515640258341
2023-07-31,383.7900085449219,384.8800048828125,382.3399963378906,383.6799926757813,382.16064453125,44019900,457.7900085449219,355.57000732421875,198.7100067138672,0.0005214918215392661,0.0019040424836307412,0.0030749162268917107,0.011607260210253267,379.3722229003906,376.1269989013672,363.25119934082034,338.8141000366211,310.9649499511719,No Cross,No Cross,376.1269989013672,388.89779478670516,363.3562030160292,1.1828540432762926,0,0,69.28625477098885,68.86273169205461,0,0,5.4234856290857465,5.90017641119878,0,0,-2.3881175129111254,0.4919468417107664,-1,-1,-1,-2.8382986704395985,-6.398558241663155,-5.15533756174028
2023-08-01,382.30999755859375,383.55999755859375,380.6900024414063,382.7900085449219,381.2742004394531,41060600,456.4800109863281,356.20001220703125,197.8000030517578,-0.0023196000517323734,-0.002861568697747563,0.0017718167163578435,-0.004579556294916465,379.05444675021704,376.7519989013672,364.16159973144534,339.66380004882814,311.56559997558594,No Cross,No Cross,376.7519989013672,389.5434892628905,363.9605085398439,0.9440666369443513,0,0,63.67630030701833,63.9416149447819,0,0,5.350916169902234,5.7903243629394705,0,0,-2.3395857554609822,0.17527930275718084,-1,-1,-1,-2.2414422786160237,-8.477235947296968,-5.070666221381148
2023-08-02,379.260009765625,379.260009765625,373.1300048828125,374.3900146484375,372.907470703125,72687100,450.1300048828125,352.739990234375,195.1100006103516,-0.021944130486620583,-0.013910808689727716,-0.00971370537361238,-0.013599607684042003,378.7911139594184,376.9574996948242,364.91919982910156,340.4811001586914,312.09345001220703,No Cross,No Cross,376.9574996948242,389.43951323377627,364.47548615587215,-0.41138956280963274,0,0,43.82140686932003,53.69503406827517,0,0,4.5629956711654245,5.544858624584662,0,0,-3.349370138275609,-1.5654506628444143,1,-1,-1,0.7692444383001984,-8.208020989871867,-1.4103018484168395
2023-08-03,371.9400024414063,375.9500122070313,371.7699890136719,373.7900085449219,372.3098449707031,47666400,448.8399963378906,351.989990234375,194.55999755859372,-0.0016026231470918084,-0.0028658577098359395,-0.0021262119996705575,-0.0028189382914116656,378.586669921875,377.2740005493164,365.64219970703124,341.33350036621096,312.65870010375977,No Cross,No Cross,377.2740005493164,389.0426478001047,365.50535329852806,-0.5920802841908851,0,0,43.23769738935208,53.130027758123326,0,0,3.845815355678951,5.20504997080352,0,0,-2.052944922134925,-0.41487841782710255,-1,-1,-1,-0.7972420124145674,-7.619254216343096,-3.362852681148676
2023-08-04,375.75,378.1000061035156,371.5299987792969,372.0400085449219,370.5667724609375,61646200,446.80999755859375,350.6499938964844,194.1699981689453,-0.004681773081127383,-0.004522767123829707,-0.0038069160347382613,-0.002004519914382441,378.12111409505206,377.5640014648437,366.4158001708984,342.1470004272461,313.1721501159668,No Cross,No Cross,377.5640014648437,388.4397911309423,366.68821179874516,-1.015832981239231,0,0,35.81210004530537,54.163656520392976,0,0,3.1004938508883697,4.78413874682049,0,0,-4.309753578113384,-1.7298605861613359,-1,-1,-1,-0.3709291611431298,-6.139123699953586,-2.1556873849715608
2023-08-07,373.8800048828125,375.2900085449219,371.510009765625,375.1900024414063,373.7042846679688,37230400,450.7099914550781,354.6199951171875,194.3000030517578,0.00846681492349255,0.008728528720920004,0.011321834563827515,0.0006695415565662888,377.72222561306427,378.00550231933596,367.2866003417969,342.9252005004883,313.69070007324217,No Cross,No Cross,378.00550231933596,387.6086897101214,368.40231492855054,-0.5863677888096247,0,0,35.84652597067638,57.86055063576134,0,0,2.7325008021152257,4.373811157879437,0,0,-4.114428338123233,-1.6892792688611769,-1,-1,-1,-1.4179501824677865,-6.4820510050815905,-2.246859623371178
2023-08-08,372.6400146484375,372.6600036621094,368.8200073242188,372.0,370.5269165039063,44726500,448.75,353.0199890136719,193.0800018310547,-0.008502365256666145,-0.004348675405997704,-0.004511889136389224,-0.00627895626114916,377.1088935004341,378.1970016479492,367.9322003173828,343.6559005737305,314.1982501220703,No Cross,No Cross,378.1970016479492,387.10171967369405,369.29228362220437,-1.3918468007707347,0,0,33.09387432975805,54.700016988135765,0,0,2.158574420404534,3.930763810384457,0,0,-2.8179970290753253,-0.7066208528617723,-1,-1,1,-2.0053740470640125,-4.043013049710186,0.744620702599974
2023-08-09,372.2900085449219,372.4500122070313,367.1400146484375,367.9100036621094,366.4530944824219,51150900,445.75,351.2799987792969,191.57000732421875,-0.010994613811533993,-0.006685236768802283,-0.004928871702807758,-0.00782056397615527,376.14111667209204,377.9515014648438,368.3224005126953,344.26690063476565,314.692250213623,No Cross,No Cross,377.9515014648438,387.71018308002493,368.1928198496626,-2.0579619663199757,0,1,37.55972466383033,49.791257102648586,0,0,1.3580503460085538,3.4162211175092767,0,0,-3.3561265961106868,-2.4307509447338838,-1,-1,1,-2.731651276266156,-1.2149713724034394,2.432655160329067
2023-08-10,370.9700012207031,374.3599853515625,367.0400085449219,368.5899963378906,367.1304016113281,72035300,445.9100036621094,351.8900146484375,190.72000122070312,0.0018482581854604163,0.0003589538129207259,0.0017365516717731122,-0.004437052101151973,374.48667060004345,377.4235015869141,368.69460021972657,344.8992007446289,315.1581001281738,No Cross,No Cross,377.4235015869141,388.01622087723825,366.8307822965899,-1.667844678390064,0,0,39.977198688577076,46.37281958068744,0,0,0.7696271923872473,2.8869023324848713,0,0,-2.394933485114903,-2.804795293277751,-1,-1,1,-2.8975264608078977,-0.23874898710104508,2.550257464900718
2023-08-11,365.989990234375,368.0,364.6900024414063,366.239990234375,364.7897033691406,48683800,445.6499938964844,353.0,190.9900054931641,-0.006375664361116695,-0.0005830991982453959,0.003154353080099259,0.001415710312147711,372.5488925509983,376.78200073242186,369.0596002197266,345.5019006347656,315.59705001831054,No Cross,No Cross,376.78200073242186,388.4538883480401,365.11011311680363,-1.8063934207078054,0,0,36.452359175768095,38.11888334607478,0,0,0.11237634647892492,2.331997135283682,0,0,-1.8055125648452242,-2.802582204679638,-1,1,1,-1.8102897170157783,0.8109439984427924,3.0990624743770345
2023-08-14,365.4299926757813,370.4700012207031,364.7000122070313,370.3500061035156,368.8834533691406,42130800,448.1099853515625,353.2099914550781,190.66000366210935,0.011222193039352124,0.005520007828496709,0.0005948766432808394,-0.0017278486913628877,371.16667005750867,376.1690017700195,369.42640014648435,346.10200073242186,316.0277500915527,No Cross,No Cross,376.1690017700195,387.83989546292196,364.4981080771171,-0.997180819159146,0,0,39.032013684075174,42.529122713075424,0,0,-0.0759799033067452,1.8504017275655966,0,0,-1.5584761815642612,-2.470368905416942,-1,1,1,-4.3580435756564455,0.6345365370019396,2.084514943560012
2023-08-15,369.3599853515625,370.1700134277344,365.739990234375,366.4200134277344,364.9690246582031,45539900,442.8900146484375,349.6099853515625,188.13999938964844,-0.0106115636857389,-0.011648860489082202,-0.010192254439590154,-0.013217267513153441,370.28111436631946,375.2030029296875,369.6618005371094,346.70500091552736,316.4702001953125,No Cross,No Cross,375.2030029296875,386.7357684845393,363.6702373748357,-1.523136746373581,0,0,36.496372044396864,36.22129333303557,0,0,-0.5361902850723936,1.3730833250379988,0,0,-1.3062528193761858,-2.655256501401426,-1,1,1,-3.105726888757099,1.7793757913711294,2.2706120030972388
